item_description,total_sales,cumulative_sales,revenue_share,segment
REGIA 12/32OZ NR - 32OZ,567.0,666118.0500000006,0.6460154259570738,A
GUINNESS DRAFT 4/6NR - 11.2OZ,565.16,666683.2100000007,0.6465635301228954,A
MILLER LITE 4/6 16OZ CAN,561.5,667244.7100000007,0.6471080847430185,A
SEAGRAM VARIETY 2/12 NR - 355ML,560.78,667805.4900000007,0.6476519410918568,A
GOSLINGS GINGER BEER-NA-4/6 CAN - 12OZ (SODA),559.1700000000001,668364.6600000007,0.6481942360285161,A
EVAN WILLIAMS BLACK SOUR MASH 7YR - 1.75L,559.02,668923.6800000007,0.6487363854919912,A
BUD 40OZ NR - 40OZ,558.0,669481.6800000007,0.6492775457378125,A
CAVIT P/GRIG - 1.5L,556.39,670038.0700000008,0.6498171445714551,A
SIERRA NEVADA HAZY LITTLE THING IPA 2/12 CANS,555.0,670593.0700000008,0.6503553953535892,A
MICKEYS MALT 4/6 NR - 12OZ,547.75,671140.8200000008,0.6508866149318127,A
COORS LIGHT SUITCASE CANS 24/12OZ,543.75,671684.5700000008,0.6514139552251198,A
MIKES VARIETY 12 PK NR - 11.2OZ,542.54,672227.1100000008,0.6519401220347397,A
SMIRNOFF PINEAPPLE 4/6 NR - 11.2OZ,542.25,672769.3600000008,0.6524660075962032,A
LEFFE BRUNE 4/6NR - 11.2 OZ,542.2,673311.5600000008,0.6529918446666052,A
OSKAR BLUES DALES PALE ALE 12.OZ 4/6 CAN,541.87,673853.4300000007,0.6535173616960017,A
LANDSHARK LAGER 4/6 NR - 12OZ,538.75,674392.1800000007,0.6540398528831635,A
SMIRNOFF SPARKSLZ PARTY PACK 2/12 CAN,538.5,674930.6800000007,0.6545621016150179,A
GUINNESS BLONDE 2/12PK 12OZ CAN,534.5,675465.1800000007,0.6550804710619561,A
BUD LIGHT LIME 2/12 CAN - 12OZ,530.46,675995.6400000007,0.6555949224311288,A
STEEL RESERVE 2/12 CAN - 12OZ,528.0,676523.6400000007,0.656106988040078,A
FLYING DOG BREWHOUSE RARITIES 4/6 NR,526.5699999999999,677050.2100000007,0.6566176668046697,A
MIKES HARD MANGO 4/6 NR - 11.2OZ,525.66,677575.8700000007,0.6571274630319429,A
JAMESON IRISH WHISKEY - 750ML,525.58,678101.4500000007,0.6576371816735178,A
TSINGTAO 4/6 NR - 12OZ,521.03,678622.4800000007,0.6581424876285005,A
BUD LIGHT LIME 18PK-NR - 12OZ,519.0,679141.4800000007,0.6586458248463881,A
CH D'ESCLANS WHISPERING ANGEL - 750ML,518.87,679660.3500000007,0.659149035987516,A
STEEL RESERVE BLACKBERRY CANS 12/CS - 24OZ,517.75,680178.1000000007,0.6596511609288672,A
NB VOODOO RANGER IMPERIAL IPA 4/6 NR,517.04,680695.1400000007,0.6601525972971458,A
BLACK BOX P/GRIG (ITALY) 6/CS - 3L,516.41,681211.5500000007,0.6606534226780502,A
H BEAULIEU PICPOUL DE PINET BLC - 750ML,515.15,681726.7000000008,0.6611530260842059,A
SMIRNOFF VODKA - 1.75L,515.12,682241.8200000008,0.6616526003957247,A
PLATINUM VODKA - 1.75L,515.02,682756.8400000008,0.6621520777251206,A
MICKEYS MALT 32OZ NR - 32OZ,513.9200000000001,683270.7600000008,0.6626504882511647,A
PINNACLE VODKA - 1.75L,513.38,683784.1400000008,0.6631483750737449,A
HENNESSY COGNAC VS - 750ML,513.25,684297.3900000008,0.6636461358195653,A
STONE IPA 4/6 NR - 12OZ,509.53999999999996,684806.9300000009,0.664140298528626,A
YELLOW TAIL MERLOT - 1.5L,507.74,685314.6700000009,0.6646327155594742,A
PERONI 2/12 NR - 12OZ,507.0,685821.6700000009,0.665124414922613,A
DOS EQUIS AMBER BEER 4/6 NR - 12OZ,506.96000000000004,686328.6300000008,0.6656160754929026,A
NB VOODOO RANGER IPA 4/6 NR - 12OZ,505.2,686833.8300000008,0.666106029177829,A
CARLO ROSSI SANGRIA - 4L,504.75,687338.5800000008,0.6665955464432023,A
TWISTED TEA CANS - 24OZ,503.26,687841.8400000008,0.6670836186749444,A
SIERRA NEVADA TORPEDO ALE 4/6 NR - 12OZ,502.5,688344.3400000008,0.6675709538425523,A
KONA LONGBOARD 4/6 NR - 12OZ,499.5,688843.8400000008,0.6680553795464731,A
BLUE MOON BELGIAN WHITE 2/15PK 12OZ CAN,496.0,689339.8400000008,0.6685364108760921,A
KNOB CREEK BOURBON 9YR - 100P - 750ML,494.49,689834.3300000008,0.6690159777756551,A
FLYING DOG THUNDERPEEL HAZY IPA 4/6PK 12OZ CAN,488.5,690322.8300000008,0.6694897354460561,A
YELLOW TAIL CHARD - 750ML,488.45000000000005,690811.2800000007,0.6699634446253956,A
BELLS TWO HEARTED ALE 4/6 NR,481.5,691292.7800000007,0.670430413547193,A
MONTEZUMA - TRIPLE SEC 30P - 1L,481.14,691773.9200000007,0.670897033333348,A
MAKER'S MARK 90P - 1.75L,479.98,692253.9000000007,0.6713625281268772,A
TECATE 4/6 CAN - 12OZ,479.75,692733.6500000007,0.6718277998615239,A
FLYING DOG TROPICAL TRUTH IMPERIAL IPA 4/6 NR,479.75,693213.4000000007,0.6722930715961705,A
CAPRICCIO BUBBLY SANGRIA RED - 750ML,479.58,693692.9800000007,0.6727581784612081,A
BAREFOOT CEL P/GRIG - 1.5L,477.37,694170.3500000007,0.6732211420213295,A
WOODBRIDGE CAB - 1.5L,476.87,694647.2200000007,0.6736836206708363,A
CORONA FAMILIAR 2/12PK 12OZ NR,474.5,695121.7200000007,0.6741438008440304,A
SVEDKA VODKA - 1.75L,473.99,695595.7100000007,0.6746034864083975,A
BUD LIGHT 1/2K,472.0,696067.7100000007,0.6750612420285188,A
BOTA BOX-P/GRIG(3/CS) - 3L,471.92,696539.6300000007,0.6755189200629418,A
MICHELOB ULTRA 3/8 ALNR 16OZ,470.6,697010.2300000007,0.6759753179333423,A
KONA BIG WAVE GOLDEN ALE 4/6NR - 12OZ,466.12,697476.3500000007,0.6764273710046367,A
PABST 4/6 CANS - 16OZ,463.25,697939.6000000007,0.6768766406890037,A
JOHNNIE WALKER BLACK - 1.75L,462.02,698401.6200000007,0.6773247174932588,A
JIM BEAM WHITE - 750ML,460.22999999999996,698861.8500000007,0.6777710583175139,A
NATURAL LIGHT NATURDAYS 18PK CAN,460.0,699321.8500000007,0.6782171760828863,A
PACIFICO CLARA 4/6 NR - 12OZ,459.92,699781.7700000007,0.6786632162625605,A
SAM ADAMS SWTER WEATHER 12PK-NR,458.5,700240.2700000007,0.6791078792960894,A
WOODBRIDGE CAB 24/CS - 187ML,448.15999999999997,700688.4300000007,0.6795425143781096,A
BACARDI RUM - WHITE - 1.75L,446.62,701135.0500000007,0.6799756559354372,A
YUENGLING LAGER CANS - 24OZ,445.0,701580.0500000007,0.6804072263823736,A
MIKES CRAN LEMONADE 4/6 NR - 11.2OZ,441.96,702022.0100000007,0.6808358485727736,A
BAREFOOT CEL P/GRIG - 187ML,439.02,702461.0300000007,0.6812616194887601,A
CYT FRONTERA CAB/MER - 1.5L,438.93,702899.9600000008,0.6816873031208361,A
CAPRICCIO ROSE SANGRIA - 750ML,437.64,703337.6000000008,0.6821117356835266,A
BAREFOOT CEL MOSCATO - 1.5L,435.28000000000003,703772.8800000008,0.6825338794681164,A
CORBETT CANYON CHARD - 1.5L,433.69,704206.5700000008,0.6829544812369519,A
BOMBAY GIN - SAPPHIRE - 1.75L,433.22,704639.7900000007,0.6833746271898099,A
MILLER GEN DRAFT 30PK CAN - 12OZ,433.0,705072.7900000007,0.6837945597819974,A
SUTTER HOME MER - 187ML,426.03,705498.8200000008,0.6842077327202184,A
O'DOULS NA 4/6 LNNR - 12OZ,423.5,705922.3200000008,0.6846184520107297,A
BLACK BOX S/BLC 6/CS - 3L,423.43,706345.7500000008,0.6850291034137551,A
HEINEKEN DRAFT KEG CAN - 5L,422.5,706768.2500000008,0.6854388528830374,A
WHITE CLAW MANGO 4/6PK 12OZ CAN,422.0,707190.2500000008,0.6858481174417052,A
STEEL RESERVE SPKD WATERMELON 12/24OZ CAN,414.83000000000004,707605.0800000008,0.6862504283821604,A
COORS LIGHT 2/12 16OZ CAN,414.0,708019.0800000008,0.6866519343709957,A
MOLSON XXX 4/6 NR - 12OZ,413.25,708432.3300000008,0.6870527129939091,A
NB VARIETY PACK 12PK NR,413.15999999999997,708845.4900000008,0.6874534043329119,A
SIERRA NEVADA SAMPLER PAK 2/12 NR,412.7,709258.1900000008,0.6878536495541493,A
BLUE MOON SHARE PACK VARIETY 12PK NR,411.53999999999996,709669.7300000008,0.688252769782761,A
CORONITA 4/6 7OZ-NR - 7OZ,410.0,710079.7300000008,0.6886503964866799,A
TRULY COLIMA LIME 4/6 CAN,408.71000000000004,710488.4400000008,0.6890467721212133,A
SUTTER HOME CAB - 187ML,408.44,710896.8800000007,0.6894428859040148,A
OLDE ENGLISH 12/32OZ NR - 32OZ,408.0,711304.8800000007,0.6898385729654756,A
DC BRAU JOINT RESOLUTION 4/6 CANS,407.82,711712.7000000007,0.6902340854591151,A
LEINENKUGEL SUMMER SHANDY 2/12 CAN - 12OZ,407.0,712119.7000000007,0.6906288026993468,A
SMIRNOFF ICE SMASH PEACH MANGO 23.5 OZ CAN,406.92,712526.6200000007,0.6910234423538802,A
FRANZIA P/GRIG COL- 5L,405.25,712931.8700000007,0.6914164624069611,A
SMIRNOFF VODKA - 750ML,404.37,713336.2400000007,0.6918086290173603,A
GREY GOOSE VODKA - 1L,402.16999999999996,713738.4100000007,0.6921986620210556,A
SAM ADAMS SUMMER ALE 2/12NR - 12OZ,402.0,714140.4100000007,0.692588530155142,A
FRANZIA CAB BIB - 5L,400.0,714540.4100000007,0.6929764586467703,A
SHINER BOCK 4/6 LN - 12OZ,399.75,714940.1600000007,0.6933641446830912,A
J LOHR SEVEN OAKS CAB - 750ML,399.09000000000003,715339.2500000007,0.6937511906374009,A
MATUA VALLEY S/BLC - 750ML,398.18,715737.4300000007,0.6941373540543923,A
PILSENER ACE 4/6 NR,394.75,716132.1800000007,0.6945201909845679,A
NB FAT TIRE 2/12 NR - 12OZ,393.5,716525.6800000007,0.6949018156382072,A
SUPREMA 4/6 NR - 12OZ,393.21000000000004,716918.8900000007,0.69528315904369,A
SEAGRAM JAMAICAN ME HAPPY 6/4 NR - 355ML,392.49,717311.3800000007,0.6956638041778879,A
FRANZISKANER WEISSBIER 4/6 NR 12OZ,392.25,717703.6300000007,0.6960442165549907,A
LINDEMANS BIN 65 CHARD - 1.5L,392.0,718095.6300000007,0.6964243864767864,A
RITAS LEMON-ADE-RITA 15/25 CAN,391.85,718487.4800000007,0.6968044109253977,A
WOODBRIDGE P/GRIG - 1.5L,388.92999999999995,718876.4100000007,0.6971816034960201,A
MILLER LITE LOOSE CAN - 12OZ,388.0,719264.4100000007,0.6975578941328995,A
REDD'S APPLE ALE 4/6NR - 12OZ,387.0,719651.4100000007,0.6979332149485498,A
CUPCAKE PROSECCO - 750ML,386.96,720038.3700000007,0.6983084969713509,A
TWISTED TEA 4/6 NR - 12OZ,385.46000000000004,720423.8300000007,0.6986823242623084,A
SCHLITZ MALT 12/24OZ CAN - 24OZ,383.91999999999996,720807.7500000007,0.6990546580285731,A
YUENGLING LIGHT 2/12 NR - 12OZ,383.0,721190.7500000007,0.6994260995593072,A
BAREFOOT CEL PINK MOSCATO - 750ML,380.19,721570.9400000006,0.6997948158923875,A
NOBILO MARLBOROUGH S/BLC - 750ML,379.0,721949.9400000006,0.7001623781382053,A
DC BRAU FULL TRANSPARENCY VARIETY 2/12 CANS,376.0,722325.9400000006,0.7005270309203357,A
FRANZIA MERLOT - BIB - 5LTR,369.75,722695.6900000006,0.7008856223197846,A
LANDSHARK LAGER 2/12 NR - 12OZ,369.0,723064.6900000006,0.7012434863533116,A
BELLA SERA P/GRIG - 1.5L,367.83000000000004,723432.5200000006,0.7016002156960006,A
AMSTEL LIGHT 2/12 CAN - 12OZ,367.0,723799.5200000006,0.7019561400870695,A
CORONA EXTRA 16OZ CAN 6/4PK,366.62,724166.1400000006,0.7023116959460713,A
HOFBRAU ORIGINAL 4/6NR - 11.2OZ,364.49,724530.6300000006,0.7026651860858553,A
APEROL 6/CS - 750ML,362.34999999999997,724892.9800000006,0.7030166008082089,A
CAVIT P/GRIG - 750ML,361.73,725254.7100000005,0.7033674142414006,A
BLUE MOON 1/2K,359.0,725613.7100000005,0.7037155800626369,A
YUENGLING LAGER 1/2K,355.0,725968.7100000005,0.7040598665989569,A
STOLICHNAYA VODKA - 1.75L,353.9,726322.6100000006,0.704403086331925,A
CUPCAKE MARLBOROUGH S/BLC - 750ML,353.81,726676.4200000006,0.7047462187809825,A
YELLOW TAIL CAB - 1.5L,352.92,727029.3400000007,0.7050884880891461,A
ANGRY ORCHARD CRISP APPLE 24.0Z CAN,350.76,727380.1000000007,0.7054286625834549,A
FLYING DOG THE TRUTH 4/6PK 12OZ CAN,350.75,727730.8500000007,0.7057688273795515,A
ANDRE BRUT CHAMPAGNE - 750ML,349.90999999999997,728080.7600000007,0.7061081775258156,A
COLT DOUBLE MALT 12/40OZ NR - 40OZ,348.0,728428.7600000007,0.7064456753135321,A
ANGRY ORCHARD EASY APPLE 4/6 NR,345.25,728774.0100000007,0.7067805060928687,A
SMIRNOFF ICE NR 12/CS - 24OZ,344.0,729118.0100000007,0.7071141245956689,A
ROLLING ROCK 4/6 LN - 12OZ,343.0,729461.0100000007,0.7074467732772401,A
TROEGS TROEGENATOR 4/6 NR,341.0,729802.0100000007,0.7077774823163532,A
ROLLING ROCK 2/12 LN - 12OZ,340.0,730142.0100000007,0.7081072215342372,A
CYT FRONTERA S/BLC - 1.5L,339.56,730481.5700000008,0.7084365340307804,A
SAM ADAMS PORCH ROCKER RAD4/6NR - 12OZ,338.25,730819.8200000008,0.7087645760615136,A
KIRIN ICHIBAN 4/6 NR - 12OZ,336.0,731155.8200000008,0.7090904359944813,A
NATURAL ICE 2/12 CAN - 12OZ,336.0,731491.8200000008,0.7094162959274489,A
FLYING DOG TROPICAL BITCH IPA 4/6 NR,335.75,731827.5700000008,0.7097419134051094,A
RITAS LIME-A-RITA 8OZ 12PK CAN,335.0,732162.5700000008,0.710066803516848,A
CYT FRONTERA CHARD - 1.5L,334.78,732497.3500000008,0.7103914802679163,A
SHOCK TOP BELGIUM WHITE 4/6NR - 12OZ,334.73,732832.0800000008,0.7107161085279231,A
CAPTAIN MORGAN SPICED RUM - 1.75L,331.91999999999996,733164.0000000008,0.7110380115902762,A
MILLER GEN DRAFT 4/6 LNNR - 12OZ,330.75,733494.7500000008,0.7113587799617913,A
FLYING DOG GONZO IMP PORTER 4/6 NR - 12OZ,330.40999999999997,733825.1600000008,0.7116792185940886,A
SMIRNOFF ICE VARIETY SLIM CAN 2/12PK 12OZ CAN,330.38,734155.5400000009,0.7119996281317489,A
SMIRNOFF TWISTED RASPBERRY 4/6NR - 12OZ,330.25,734485.7900000009,0.7123199115926494,A
DOGFISH HEAD AMERICAN BEAUTY HAZY RIPPLE IPA 4/6 CAN,329.78999999999996,734815.5800000009,0.7126397489357846,A
ST PAULI GIRL NA 4/6 NR - 12OZ,329.75,735145.3300000009,0.7129595474860706,A
CANADIAN CLUB WHISKEY - 1.75L,329.7,735475.0300000008,0.7132792975452951,A
ARISTOCRAT VODKA - 1L,329.44,735804.4700000008,0.713598795451,A
DOGFISH HEAD SUMMER MIXED 2/12PK CAN,329.0,736133.4700000008,0.7139178666353643,A
MONTEZUMA TEQUILA - WHITE - 1L,328.38,736461.8500000008,0.7142363365305665,A
BLACK BOX PINOT NOIR - 3L,328.32,736790.1700000007,0.7145547482364949,A
PACIFICO 2/12PK CAN,328.25,737118.4200000007,0.7148730920549372,A
BACARDI RUM - WHITE - 750ML,327.77,737446.1900000008,0.7151909703591898,A
BOTA BOX-CHARD(3CS) - 3L,326.33,737772.5200000007,0.7155074521208723,A
DOS EQUIS LAGER 2/12 CANS - 12OZ,325.5,738098.0200000007,0.7158231289309347,A
ECCO DOMANI P/GRIG - 750ML,324.99,738423.0100000007,0.7161383111321704,A
D'USSE COGNAC - 750ML,324.34000000000003,738747.3500000007,0.7164528629496071,A
DC BRAU PILS 4/6 CAN 12OZ,323.75,739071.1000000007,0.7167668425725187,A
CORBETT CANYON P/GRIG - 1.5L,321.2,739392.3000000006,0.7170783491512961,A
BUSCH 2/12 CAN - 12OZ,320.46000000000004,739712.7600000006,0.7173891380623639,A
YUENGLING BLACK & TAN 4/6 NR - 12OZ,319.83,740032.5900000005,0.7176993159860576,A
CARLO ROSSI BURGUNDY - 4L,318.0,740350.5900000005,0.718007719136902,A
WHITE CLAW MANGO 2/12 CANS,317.0,740667.5900000005,0.7183151524665173,A
CRICOVA ORIGINAL WH - 750ML,316.31,740983.9000000006,0.7186219166194847,A
FLYING DOG BLOODLINE 2/12 CAN,315.5,741299.4000000006,0.7189278952172565,A
SPATEN PREMIUM LAGER 4/6NR - 12OZ,315.28999999999996,741614.6900000006,0.7192336701525702,A
SUTTER HOME MOSCATO - 187ML,313.55,741928.2400000007,0.7195377575989453,A
SONOMA CUTRER RR CHARD - 750ML,313.39,742241.6300000007,0.7198416898739237,A
MAKER'S MARK 90P - 750ML,313.26,742554.8900000007,0.7201454960721424,A
NATURAL LIGHT SELTZER CATALINA CHERRY LIME MIXER 2/12PK 12OZ CAN,313.03999999999996,742867.9300000007,0.7204490889096906,A
HEAVY SEAS DOUBLE CANNON 4/6NR - 12OZ,312.24,743180.1700000007,0.7207519058902556,A
VIZZY VARIETY 2/12PK 12OZ SLIM CAN,312.0,743492.1700000007,0.7210544901137256,A
RITAS MANGO-O-RITA 8OZ 12PK CAN,311.5,743803.6700000007,0.7213565894265811,A
CORONA PREMIER 2/12PK 12 OZ CAN,311.5,744115.1700000007,0.7216586887394366,A
SIERRA NEVADA TORPEDO EXTRA IPA 4/6 NR - 12OZ,311.25,744426.4200000007,0.7219605455969847,A
BULLEIT BOURBON - 750ML,310.51,744736.9300000007,0.7222616847868235,A
BEEFEATER GIN - 1.75L,310.39,745047.3200000008,0.7225627075981147,A
DON JULIO TEQUILA - SILVER - 750ML,310.39,745357.7100000008,0.7228637304094059,A
GREY GOOSE VODKA - 1.75L,310.2,745667.9100000007,0.7231645689546635,A
BLACK BOX CALIFORNIA MER - 3L,309.34000000000003,745977.2500000007,0.7234645734536642,A
TRULY GRAPEFRUIT & POMELO 4/6 CAN,309.24,746286.4900000007,0.723764480970542,A
JACK DANIELS BLACK - 1L,308.53999999999996,746595.0300000007,0.7240637096125594,A
BON & VIV SPIKED SELTZER VARIETY 2/12PK 12.0Z CAN,308.5,746903.5300000007,0.7243628994617277,A
STARBOROUGH NEW ZELAND S/BLC - 750ML,306.15999999999997,747209.6900000008,0.72465981992922,A
CYT FRONTERA MER - 1.5L,306.04999999999995,747515.7400000008,0.7249566337163771,A
NOBLE VINES 337 LODI CAB - 750ML,305.65999999999997,747821.4000000008,0.7252530692732548,A
CRISTAL BEER 4/6 NR - 12OZ,303.5,748124.9000000008,0.7255474100162776,A
BLACK BOX MALBEC - AGENTINA- - 3L,302.73,748427.6300000008,0.7258410039969542,A
ROSCATO RED - 750ML,302.57000000000005,748730.2000000008,0.7261344428062341,A
EVAN WILLIAMS BLACK SOUR MASH 7YR - 750ML,302.33,749032.5300000007,0.7264276488584189,A
HEAVY SEAS TROPICANNON 4/6 NR,301.03,749333.5600000008,0.726719594143006,A
GLENMORANGIE 10YR - 750ML,300.14,749633.7000000008,0.7270106762866992,A
SAM ADAMS SUMMER VARIETY 12PK NR,299.5,749933.2000000008,0.7273011377448059,A
CASAMIGOS TEQUILA - BLANCO - 750ML,299.21,750232.4100000007,0.7275913179547561,A
JOSH CELLARS CAB - 750ML,297.67,750530.0800000008,0.7278800046400136,A
BERINGER WH/ZIN - 1.5L,297.01,750827.0900000008,0.7281680512432598,A
ESPOLON BLANCO TEQ - 750ML,296.06,751123.1500000008,0.7284551765163384,A
RITAS STRAW-BER-RITA 8OZ 12PK CAN,295.53999999999996,751418.6900000009,0.728741797482378,A
RED STRIPE 2/12 NR - 12OZ,295.5,751714.1900000009,0.7290283796555683,A
HENNESSY COGNAC VS - 1L,295.47,752009.6600000008,0.7293149327341217,A
J LOHR RIVERSTONE CHARD - 750ML,295.32000000000005,752304.9800000008,0.7296013403394909,A
MILLER 64 30PK CAN - 12OZ,292.0,752596.9800000008,0.7298845281383795,A
BLACK VELVET CANADIAN WHISKEY - 1.75L,291.97,752888.9500000008,0.7301676868426311,A
FLYING DOG RAGING BITCH BELGIAN IPA 2/12 CAN,291.5,753180.4500000008,0.7304503897309053,A
SMIRNOFF VODKA - 50ML,291.17,753471.6200000008,0.7307327725781737,A
JOHNNIE WALKER DOUBLE BLACK LABEL - 750ML,289.75,753761.3700000008,0.7310137782792969,A
CAPRICCIO WHITE SANGRIA- 750ML,289.55,754050.9200000009,0.7312945900161744,A
SINGHA BEER 4/6 NR - 12OZ,289.25,754340.1700000009,0.731575110806683,A
BAREFOOT SELTZER - VARIETY PACK  -  CAN - 250ML,289.08,754629.2500000008,0.7318554667275826,A
WOODBRIDGE MER 24/C - 187ML,288.67,754917.9200000009,0.7321354250217785,A
CIGAR CITY JAI ALAI 4/6 CANS,288.0,755205.9200000009,0.7324147335357508,A
SMIRNOFF ICE WATERMELON MIMOSA 4/6 NR,287.29,755493.2100000009,0.7326933534766505,A
R MONDAVI PS BBN BRL AGED CAB - 750ML,287.09,755780.3000000009,0.7329717794533044,A
DOGFISH HEAD PERFECT DISGUISE 4/6 NR,286.75,756067.0500000009,0.7332498756907403,A
BULLEIT BOURBON - 1.75L,285.88,756352.9300000009,0.733527128183707,A
YELLOW TAIL SHZ - 1.5L,284.71,756637.6400000008,0.7338032459858357,A
WHITE CLAW HARD LIME SELTZER 4/6 CANS,283.5,756921.1400000008,0.7340781903042771,A
SMIRNOFF SCREWDRIVER NR 12/CS - 24OZ,283.0,757204.1400000008,0.7343526497121041,A
YUENGLING LIGHT LAGER LOOSE CAN - 12OZ,283.0,757487.1400000008,0.7346271091199311,A
PRESIDENTE 2/12 NR - 12OZ,283.0,757770.1400000008,0.734901568527758,A
MIKES HARDER MANGO LEMONADE 23.5OZ CAN,282.73,758052.8700000008,0.7351757660838532,A
WOODBRIDGE S/BLC - 1.5L,280.65999999999997,758333.5300000008,0.7354479561100041,A
BOTA BOX S/BLANC - 3L,280.53999999999996,758614.0700000009,0.7357200297576076,A
BOTA BOX-CAB(3/CS) - 3L,280.5,758894.5700000009,0.7359920646123619,A
CYT FRONTERA MALBEC - 1.5L,280.3,759174.8700000009,0.7362639055028705,A
CORBETT CANYON S/BLC - 1.5L,280.04,759454.910000001,0.7365354942398593,A
MEIOMI  P/NOIR - 750ML,279.74,759734.650000001,0.7368067920304795,A
BUD LIGHT BLACK CHERRY SELTZER 2/12 CN,279.5,760014.150000001,0.7370778570640047,A
SAM ADAMS COLD SNAP 4/6 NR,278.75,760292.900000001,0.7373481947316082,A
ARISTOCRAT VODKA - 1.75L,278.04999999999995,760570.950000001,0.7376178535243513,A
SMIRNOFF ICE 2/12 NR - 12OZ,277.0,760847.950000001,0.7378864940048038,A
BAREFOOT CEL CHARD - 1.5L,276.5,761124.450000001,0.7381546495746418,A
MILLER GEN DRAFT 2/12 CAN - 12OZ,276.5,761400.950000001,0.7384228051444799,A
EDNA VALLEY CHARD - 750ML,275.99,761676.940000001,0.738690466105491,A
TRULY PINEAPPLE 4/6PK 12OZ SLIM CAN,275.78000000000003,761952.720000001,0.7389579234040441,A
SIERRA NEVADA HOPPY ANNIVERSARY 4/6 NR,275.75,762228.470000001,0.7392253516079603,A
MODELO ESPECIAL 16OZ CAN -4PK,274.79,762503.260000001,0.7394918487834966,A
GORDON'S GIN - 1.75L,274.41,762777.6700000011,0.7397579774269659,A
SKOL VODKA - 1.75L,274.2,763051.870000001,0.740023902407977,A
JOEL GOTT S/BLC - 750ML,273.94,763325.810000001,0.7402895752354686,A
NATURAL LT 15/25OZ CANS,273.87,763599.680000001,0.7405551801754741,A
CORBETT CANYON CAB - 1.5L,273.72,763873.400000001,0.7408206396422953,A
ATLAS BREW WORKS PONZI - 4/6 12.OZ CAN,273.16999999999996,764146.570000001,0.7410855657074404,A
TECATE LIGHT - 12.OZ  2/12 CAN,272.5,764419.070000001,0.7413498419923622,A
"DEWAR'S ""WHITE LABEL"" SCOTCH - 1.75L",271.49,764690.560000001,0.7416131387578425,A
CYT FRONTERA CAB/MER - 750ML,271.3,764961.860000001,0.7418762512572894,A
ASAHI DRY 4/6 NR - 12OZ,271.25,765233.110000001,0.7421393152656749,A
WHITE CLAW BLACK CHERRY 6/4 16OZ CAN,269.10999999999996,765502.220000001,0.74240030385663,A
DOGFISH HEAD VIBRANT P'OCEAN 12OZ 4/6 CAN,269.0,765771.220000001,0.7426611857672499,A
K JACKSON GRAND RES CHARD - 750ML,268.73,766039.950000001,0.7429218058261381,A
COLT 45 12/32OZ NR - 32OZ,268.0,766307.950000001,0.743181717915529,A
MENAGE A TROIS RED - 750ML,267.68,766575.630000001,0.7434413196621267,A
MONTGRAVET ROSE - 750ML,267.36,766842.990000001,0.7437006110659309,A
CH ST MICH RIESLING - 750ML,266.84000000000003,767109.830000001,0.7439593981626961,A
BOTA BOX NIGHTHAWK BLACK - CABERNET SAUVIGNON - 3L,265.09000000000003,767374.920000001,0.7442164880723103,A
RITAS WATER-MELON-RITA 15/25OZ CN,264.93,767639.850000001,0.7444734228105281,A
BOWMAN'S VODKA - 1L,263.56,767903.4100000011,0.744729028893662,A
FRANZIA CRISP WHITE BIB - 5L,263.5,768166.9100000011,0.7449845767875221,A
BARTENURA MOSCATO D'ASTI BLUE - 750ML,261.62,768428.5300000011,0.7452383014174715,A
CYT FRONTERA CAB - 1.5L,261.48,768690.010000001,0.7454918902724488,A
DC BRAU CORE VARIETY 2/12 CANS,261.0,768951.010000001,0.7457450136132362,A
WHITE CLAW RASPBERRY 4/6PK 12OZ CAN,260.25,769211.260000001,0.7459974095881018,A
SANTA MARGHERITA P/GRIG VALDADIGE - 750ML,259.73,769470.990000001,0.7462493012559284,A
REMY MARTIN 1738 - 750ML,259.51,769730.500000001,0.7465009795630844,A
LEINENKUGEL SPRITZEN VARIETY 2/12PK 12OZ CAN,258.5,769989.000000001,0.7467516783507991,A
CANADIAN MIST WHISKEY - 1.75L,258.03,770247.0300000011,0.7470019213225363,A
FIREBALL CINNAMON WHISKY - 1.75L,257.15999999999997,770504.1900000011,0.747251320549804,A
BOTA BOX NIGHTHAWK BLACK - RED BLEND- 3L,256.73,770760.9200000011,0.7475003027539433,A
SAM ADAMS NEW ENGLAND IPA 2/12PK 12OZ CANS,256.7,771017.620000001,0.7477492558634456,A
SHOCK TOP BELGIUM WHITE 2/12-NR - 12OZ,256.58000000000004,771274.200000001,0.7479980925944005,A
BUD LIGHT LIME 15/25OZ CAN,256.07,771530.270000001,0.7482464347165286,A
JOSE CUERVO GOLD TEQUILA - 1.75L,255.91,771786.180000001,0.7484946216672601,A
CARAVELLA LIMONCELLO - 750ML,255.08,772041.2600000009,0.7487420036663713,A
MODELITO 7OZ 24PK LSE NR,255.0,772296.2600000009,0.7489893080797844,A
PRESIDENTE 4/6 NR - 12OZ,254.25,772550.5100000009,0.7492358851272756,A
GILBEY'S VODKA - 1.75L,253.69,772804.2000000009,0.7494819190748784,A
WHITEHAVEN NEW ZELAND S/BLC - 750ML,250.98000000000002,773055.1800000009,0.7497253248069505,A
